time;Gb(i);Gd(i);Gr(i);H_sun;T2m;WS10m;Int
20161207:2110;0.0;0.0;0.0;0.0;-5.36;0.59;0.0
20161207:2210;0.0;0.0;0.0;0.0;-5.94;0.59;0.0
20161207:2310;0.0;0.0;0.0;0.0;-6.52;0.59;0.0
20161208:0010;0.0;0.0;0.0;0.0;-7.09;0.59;0.0
20161208:0110;0.0;0.0;0.0;0.0;-7.03;0.67;0.0
20161208:0210;0.0;0.0;0.0;0.0;-6.98;0.74;0.0
20161208:0310;0.0;0.0;0.0;0.0;-6.92;0.81;0.0
20161208:0410;0.0;0.0;0.0;0.0;-6.88;0.78;0.0
20161208:0510;0.0;0.0;0.0;0.0;-6.84;0.75;0.0
20161208:0610;0.0;0.0;0.0;0.0;-6.8;0.72;0.0
20161208:0710;0.0;0.0;0.0;0.0;-5.52;0.71;0.0
20161208:0810;0.0;23.0;0.0;8.99;-4.24;0.71;0.0
20161208:0910;75.0;105.0;0.0;15.45;-2.96;0.7;0.0
20161208:1010;104.0;143.0;0.0;19.87;-0.92;0.73;0.0
20161208:1110;109.0;163.0;0.0;21.8;1.11;0.75;0.0
20161208:1210;108.0;158.0;0.0;21.03;3.15;0.77;0.0
20161208:1310;0.0;120.0;0.0;17.64;2.83;0.69;0.0
20161208:1410;0.0;56.0;0.0;12.0;2.5;0.6;0.0
20161208:1510;0.0;20.0;0.0;4.58;2.18;0.51;0.0
20161208:1610;0.0;0.0;0.0;0.0;0.91;0.64;0.0
20161208:1710;0.0;0.0;0.0;0.0;-0.36;0.77;0.0
20161208:1810;0.0;0.0;0.0;0.0;-1.63;0.9;0.0
20161208:1910;0.0;0.0;0.0;0.0;-2.22;0.9;0.0
20161208:2010;0.0;0.0;0.0;0.0;-2.82;0.91;0.0
20161208:2110;0.0;0.0;0.0;0.0;-3.41;0.91;0.0
20161208:2210;0.0;0.0;0.0;0.0;-3.8;0.9;0.0
20161208:2310;0.0;0.0;0.0;0.0;-4.19;0.88;0.0
20161209:0010;0.0;0.0;0.0;0.0;-4.57;0.87;0.0
20161209:0110;0.0;0.0;0.0;0.0;-4.63;0.89;0.0
20161209:0210;0.0;0.0;0.0;0.0;-4.69;0.91;0.0
20161209:0310;0.0;0.0;0.0;0.0;-4.75;0.92;0.0
20161209:0410;0.0;0.0;0.0;0.0;-4.89;0.94;0.0
20161209:0510;0.0;0.0;0.0;0.0;-5.03;0.96;0.0
20161209:0610;0.0;0.0;0.0;0.0;-5.18;0.98;0.0
20161209:0710;0.0;0.0;0.0;0.0;-4.31;1.09;0.0
20161209:0810;0.0;41.0;0.0;8.85;-3.45;1.2;0.0
20161209:0910;99.01;94.0;0.0;15.32;-2.59;1.31;0.0
20161209:1010;105.0;142.0;0.0;19.75;-0.52;1.3;0.0
20161209:1110;124.01;156.0;0.0;21.69;1.56;1.29;0.0
20161209:1210;108.0;156.0;0.0;20.94;3.63;1.28;0.0
20161209:1310;0.0;136.0;0.0;17.58;2.97;1.32;0.0
20161209:1410;0.0;84.0;0.0;11.96;2.31;1.36;0.0
20161209:1510;0.0;26.0;0.0;4.55;1.65;1.39;0.0
20161209:1610;0.0;0.0;0.0;0.0;0.36;1.37;0.0
20161209:1710;0.0;0.0;0.0;0.0;-0.93;1.36;0.0
20161209:1810;0.0;0.0;0.0;0.0;-2.23;1.34;0.0
20161209:1910;0.0;0.0;0.0;0.0;-3.08;1.17;0.0
20161209:2010;0.0;0.0;0.0;0.0;-3.92;1.01;0.0
20161209:2110;0.0;0.0;0.0;0.0;-4.77;0.84;0.0
20161209:2210;0.0;0.0;0.0;0.0;-5.06;0.81;0.0
20161209:2310;0.0;0.0;0.0;0.0;-5.35;0.79;0.0
20161210:0010;0.0;0.0;0.0;0.0;-5.63;0.76;0.0
20161210:0110;0.0;0.0;0.0;0.0;-5.45;0.79;0.0
20161210:0210;0.0;0.0;0.0;0.0;-5.26;0.81;0.0
20161210:0310;0.0;0.0;0.0;0.0;-5.08;0.84;0.0
20161210:0410;0.0;0.0;0.0;0.0;-5.02;0.86;0.0
20161210:0510;0.0;0.0;0.0;0.0;-4.96;0.89;0.0
20161210:0610;0.0;0.0;0.0;0.0;-4.91;0.91;0.0
20161210:0710;0.0;0.0;0.0;0.0;-3.81;0.99;0.0
20161210:0810;0.0;34.0;0.0;8.71;-2.72;1.07;0.0
20161210:0910;112.01;87.0;0.0;15.19;-1.62;1.14;0.0
20161210:1010;137.01;127.0;0.0;19.63;0.43;1.14;0.0
20161210:1110;154.01;142.0;0.0;21.59;2.48;1.14;0.0
20161210:1210;132.01;146.0;0.0;20.86;4.53;1.13;0.0
20161210:1310;0.0;116.0;0.0;17.52;4.1;1.09;0.0
20161210:1410;0.0;72.0;0.0;11.92;3.66;1.06;0.0
20161210:1510;0.0;21.0;0.0;4.54;3.23;1.02;0.0
20161210:1610;0.0;0.0;0.0;0.0;1.81;1.07;0.0
20161210:1710;0.0;0.0;0.0;0.0;0.39;1.11;0.0
20161210:1810;0.0;0.0;0.0;0.0;-1.04;1.16;0.0
20161210:1910;0.0;0.0;0.0;0.0;-1.96;1.09;0.0
20161210:2010;0.0;0.0;0.0;0.0;-2.88;1.02;0.0
20161210:2110;0.0;0.0;0.0;0.0;-3.8;0.95;0.0
20161210:2210;0.0;0.0;0.0;0.0;-3.98;0.96;0.0
20161210:2310;0.0;0.0;0.0;0.0;-4.15;0.97;0.0
20161211:0010;0.0;0.0;0.0;0.0;-4.32;0.98;0.0
20161211:0110;0.0;0.0;0.0;0.0;-4.3;1.03;0.0
20161211:0210;0.0;0.0;0.0;0.0;-4.28;1.07;0.0
20161211:0310;0.0;0.0;0.0;0.0;-4.26;1.12;0.0
20161211:0410;0.0;0.0;0.0;0.0;-3.96;1.43;0.0
20161211:0510;0.0;0.0;0.0;0.0;-3.67;1.74;0.0
20161211:0610;0.0;0.0;0.0;0.0;-3.38;2.06;0.0
20161211:0710;0.0;0.0;0.0;0.0;-2.35;2.11;0.0
20161211:0810;0.0;34.0;0.0;8.59;-1.32;2.16;0.0
20161211:0910;128.01;77.0;0.0;15.07;-0.29;2.21;0.0
20161211:1010;193.01;96.0;0.0;19.52;0.37;2.3;0.0
20161211:1110;67.0;171.0;0.0;21.5;1.03;2.4;0.0
20161211:1210;55.0;167.0;0.0;20.79;1.69;2.5;0.0
20161211:1310;0.0;118.0;0.0;17.47;0.54;2.46;0.0
20161211:1410;0.0;70.0;0.0;11.89;-0.6;2.41;0.0
20161211:1510;0.0;17.0;0.0;4.52;-1.75;2.37;0.0
20161211:1610;0.0;0.0;0.0;0.0;-2.66;2.33;0.0
20161211:1710;0.0;0.0;0.0;0.0;-3.57;2.29;0.0
20161211:1810;0.0;0.0;0.0;0.0;-4.49;2.25;0.0
20161211:1910;0.0;0.0;0.0;0.0;-4.32;2.15;0.0
20161211:2010;0.0;0.0;0.0;0.0;-4.14;2.05;0.0
20161211:2110;0.0;0.0;0.0;0.0;-3.97;1.94;0.0
20161211:2210;0.0;0.0;0.0;0.0;-4.19;1.92;0.0
20161211:2310;0.0;0.0;0.0;0.0;-4.4;1.9;0.0
20161212:0010;0.0;0.0;0.0;0.0;-4.61;1.88;0.0
20161212:0110;0.0;0.0;0.0;0.0;-4.49;1.99;0.0
20161212:0210;0.0;0.0;0.0;0.0;-4.36;2.11;0.0
20161212:0310;0.0;0.0;0.0;0.0;-4.24;2.22;0.0
20161212:0410;0.0;0.0;0.0;0.0;-4.12;2.11;0.0
20161212:0510;0.0;0.0;0.0;0.0;-4.0;2.01;0.0
20161212:0610;0.0;0.0;0.0;0.0;-3.88;1.9;0.0
20161212:0710;0.0;0.0;0.0;0.0;-3.19;1.84;0.0
20161212:0810;0.0;30.0;0.0;8.46;-2.51;1.77;0.0
20161212:0910;157.01;60.0;0.0;14.96;-1.83;1.71;0.0
20161212:1010;256.01;57.0;0.0;19.42;-0.82;1.63;0.0
20161212:1110;305.01;53.0;0.0;21.42;0.2;1.54;0.0
20161212:1210;197.01;113.0;0.0;20.73;1.21;1.46;0.0
20161212:1310;0.0;67.0;0.0;17.43;1.01;1.61;0.0
20161212:1410;0.0;65.0;0.0;11.87;0.82;1.76;0.0
20161212:1510;0.0;20.0;0.0;4.52;0.62;1.9;0.0
20161212:1610;0.0;0.0;0.0;0.0;-0.4;1.7;0.0
20161212:1710;0.0;0.0;0.0;0.0;-1.42;1.5;0.0
20161212:1810;0.0;0.0;0.0;0.0;-2.44;1.3;0.0
20161212:1910;0.0;0.0;0.0;0.0;-3.04;1.18;0.0
20161212:2010;0.0;0.0;0.0;0.0;-3.64;1.06;0.0
20161212:2110;0.0;0.0;0.0;0.0;-4.24;0.94;0.0
20161212:2210;0.0;0.0;0.0;0.0;-4.59;0.75;0.0
20161212:2310;0.0;0.0;0.0;0.0;-4.94;0.57;0.0
20161213:0010;0.0;0.0;0.0;0.0;-5.29;0.39;0.0
20161213:0110;0.0;0.0;0.0;0.0;-5.38;0.46;0.0
20161213:0210;0.0;0.0;0.0;0.0;-5.48;0.53;0.0
20161213:0310;0.0;0.0;0.0;0.0;-5.57;0.61;0.0
20161213:0410;0.0;0.0;0.0;0.0;-5.5;0.57;0.0
20161213:0510;0.0;0.0;0.0;0.0;-5.43;0.52;0.0
20161213:0610;0.0;0.0;0.0;0.0;-5.37;0.48;0.0
20161213:0710;0.0;0.0;0.0;0.0;-4.4;0.46;0.0
20161213:0810;0.0;51.0;0.0;8.35;-3.44;0.44;0.0
20161213:0910;39.0;109.0;0.0;14.85;-2.47;0.41;0.0
20161213:1010;52.0;150.0;0.0;19.32;-1.15;0.55;0.0
20161213:1110;10.0;149.0;0.0;21.34;0.18;0.68;0.0
20161213:1210;3.0;129.0;0.0;20.67;1.5;0.81;0.0
20161213:1310;0.0;119.0;0.0;17.39;1.13;0.69;0.0
20161213:1410;0.0;65.0;0.0;11.85;0.77;0.57;0.0
20161213:1510;0.0;26.0;0.0;4.52;0.4;0.46;0.0
20161213:1610;0.0;0.0;0.0;0.0;-0.39;0.42;0.0
20161213:1710;0.0;0.0;0.0;0.0;-1.18;0.38;0.0
20161213:1810;0.0;0.0;0.0;0.0;-1.97;0.34;0.0
20161213:1910;0.0;0.0;0.0;0.0;-2.5;0.44;0.0
20161213:2010;0.0;0.0;0.0;0.0;-3.04;0.54;0.0
20161213:2110;0.0;0.0;0.0;0.0;-3.57;0.63;0.0
20161213:2210;0.0;0.0;0.0;0.0;-4.01;0.62;0.0
20161213:2310;0.0;0.0;0.0;0.0;-4.44;0.6;0.0
20161214:0010;0.0;0.0;0.0;0.0;-4.87;0.58;0.0
20161214:0110;0.0;0.0;0.0;0.0;-4.92;0.59;0.0
20161214:0210;0.0;0.0;0.0;0.0;-4.97;0.6;0.0
20161214:0310;0.0;0.0;0.0;0.0;-5.02;0.61;0.0
20161214:0410;0.0;0.0;0.0;0.0;-5.03;0.59;0.0
20161214:0510;0.0;0.0;0.0;0.0;-5.04;0.58;0.0
20161214:0610;0.0;0.0;0.0;0.0;-5.06;0.57;0.0
20161214:0710;0.0;0.0;0.0;0.0;-4.34;0.57;0.0
20161214:0810;0.0;38.0;0.0;8.24;-3.63;0.57;0.0
20161214:0910;110.01;83.0;0.0;14.75;-2.92;0.57;0.0
20161214:1010;150.01;116.0;0.0;19.24;-1.8;0.53;0.0
20161214:1110;140.01;146.0;0.0;21.27;-0.68;0.49;0.0
20161214:1210;133.01;144.0;0.0;20.62;0.44;0.46;0.0
20161214:1310;0.0;127.0;0.0;17.37;0.1;0.4;0.0
20161214:1410;0.0;82.0;0.0;11.85;-0.23;0.34;0.0
20161214:1510;0.0;24.0;0.0;4.53;-0.57;0.28;0.0
20161214:1610;0.0;0.0;0.0;0.0;-1.51;0.4;0.0
20161214:1710;0.0;0.0;0.0;0.0;-2.45;0.52;0.0
20161214:1810;0.0;0.0;0.0;0.0;-3.4;0.65;0.0
20161214:1910;0.0;0.0;0.0;0.0;-3.91;0.7;0.0
20161214:2010;0.0;0.0;0.0;0.0;-4.42;0.76;0.0
20161214:2110;0.0;0.0;0.0;0.0;-4.93;0.81;0.0
20161214:2210;0.0;0.0;0.0;0.0;-5.71;0.77;0.0
20161214:2310;0.0;0.0;0.0;0.0;-6.48;0.72;0.0
20161215:0010;0.0;0.0;0.0;0.0;-7.25;0.68;0.0
20161215:0110;0.0;0.0;0.0;0.0;-7.18;0.66;0.0
20161215:0210;0.0;0.0;0.0;0.0;-7.11;0.65;0.0
20161215:0310;0.0;0.0;0.0;0.0;-7.04;0.63;0.0
20161215:0410;0.0;0.0;0.0;0.0;-7.04;0.57;0.0
20161215:0510;0.0;0.0;0.0;0.0;-7.04;0.51;0.0
20161215:0610;0.0;0.0;0.0;0.0;-7.05;0.44;0.0
20161215:0710;0.0;0.0;0.0;0.0;-6.12;0.4;0.0
20161215:0810;0.0;46.0;0.0;8.13;-5.2;0.35;0.0
20161215:0910;56.0;104.0;0.0;14.66;-4.28;0.3;0.0
20161215:1010;62.0;148.0;0.0;19.16;-2.8;0.44;0.0
20161215:1110;72.0;168.0;0.0;21.21;-1.32;0.58;0.0
20161215:1210;45.0;165.0;0.0;20.58;0.16;0.72;0.0
20161215:1310;0.0;138.0;0.0;17.35;-0.15;0.75;0.0
20161215:1410;0.0;90.0;0.0;11.85;-0.47;0.79;0.0
20161215:1510;0.0;27.0;0.0;4.55;-0.78;0.83;0.0
20161215:1610;0.0;0.0;0.0;0.0;-1.51;0.66;0.0
20161215:1710;0.0;0.0;0.0;0.0;-2.25;0.49;0.0
20161215:1810;0.0;0.0;0.0;0.0;-2.99;0.32;0.0
20161215:1910;0.0;0.0;0.0;0.0;-3.45;0.27;0.0
20161215:2010;0.0;0.0;0.0;0.0;-3.9;0.23;0.0
20161215:2110;0.0;0.0;0.0;0.0;-4.36;0.18;0.0
20161215:2210;0.0;0.0;0.0;0.0;-4.88;0.18;0.0
20161215:2310;0.0;0.0;0.0;0.0;-5.39;0.18;0.0
20161216:0010;0.0;0.0;0.0;0.0;-5.9;0.18;0.0
20161216:0110;0.0;0.0;0.0;0.0;-5.6;0.29;0.0
20161216:0210;0.0;0.0;0.0;0.0;-5.31;0.39;0.0
20161216:0310;0.0;0.0;0.0;0.0;-5.01;0.5;0.0
20161216:0410;0.0;0.0;0.0;0.0;-4.87;0.44;0.0
20161216:0510;0.0;0.0;0.0;0.0;-4.73;0.38;0.0
20161216:0610;0.0;0.0;0.0;0.0;-4.59;0.32;0.0
20161216:0710;0.0;0.0;0.0;0.0;-4.43;0.27;0.0
20161216:0810;0.0;48.0;0.0;8.04;-4.27;0.23;0.0
20161216:0910;16.0;103.0;0.0;14.57;-4.11;0.18;0.0
20161216:1010;56.0;148.0;0.0;19.08;-3.02;0.47;0.0
20161216:1110;63.0;169.0;0.0;21.15;-1.93;0.76;0.0
20161216:1210;43.0;165.0;0.0;20.55;-0.84;1.05;0.0
20161216:1310;0.0;138.0;0.0;17.33;-1.66;1.12;0.0
20161216:1410;0.0;88.0;0.0;11.85;-2.48;1.19;0.0
20161216:1510;0.0;28.0;0.0;4.57;-3.3;1.26;0.0
20161216:1610;0.0;0.0;0.0;0.0;-3.61;0.9;0.0
20161216:1710;0.0;0.0;0.0;0.0;-3.93;0.55;0.0
20161216:1810;0.0;0.0;0.0;0.0;-4.25;0.19;0.0
20161216:1910;0.0;0.0;0.0;0.0;-4.71;0.27;0.0
20161216:2010;0.0;0.0;0.0;0.0;-5.17;0.34;0.0
20161216:2110;0.0;0.0;0.0;0.0;-5.63;0.41;0.0
20161216:2210;0.0;0.0;0.0;0.0;-6.21;0.5;0.0
20161216:2310;0.0;0.0;0.0;0.0;-6.79;0.59;0.0
20161217:0010;0.0;0.0;0.0;0.0;-7.36;0.68;0.0
20161217:0110;0.0;0.0;0.0;0.0;-7.11;0.75;0.0
20161217:0210;0.0;0.0;0.0;0.0;-6.85;0.82;0.0
20161217:0310;0.0;0.0;0.0;0.0;-6.6;0.9;0.0
20161217:0410;0.0;0.0;0.0;0.0;-6.61;0.84;0.0
20161217:0510;0.0;0.0;0.0;0.0;-6.62;0.78;0.0
20161217:0610;0.0;0.0;0.0;0.0;-6.63;0.72;0.0
20161217:0710;0.0;0.0;0.0;0.0;-6.04;0.71;0.0
20161217:0810;0.0;43.0;0.0;7.94;-5.46;0.71;0.0
20161217:0910;43.0;105.0;0.0;14.49;-4.87;0.7;0.0
20161217:1010;41.0;148.0;0.0;19.02;-3.51;0.63;0.0
20161217:1110;55.0;169.0;0.0;21.11;-2.14;0.57;0.0
20161217:1210;84.0;160.0;0.0;20.52;-0.78;0.5;0.0
20161217:1310;0.0;129.0;0.0;17.33;-0.99;0.61;0.0
20161217:1410;0.0;89.0;0.0;11.87;-1.2;0.72;0.0
20161217:1510;0.0;28.0;0.0;4.6;-1.41;0.83;0.0
20161217:1610;0.0;0.0;0.0;0.0;-2.37;0.77;0.0
20161217:1710;0.0;0.0;0.0;0.0;-3.34;0.72;0.0
20161217:1810;0.0;0.0;0.0;0.0;-4.31;0.66;0.0
20161217:1910;0.0;0.0;0.0;0.0;-5.04;0.73;0.0
20161217:2010;0.0;0.0;0.0;0.0;-5.77;0.8;0.0
20161217:2110;0.0;0.0;0.0;0.0;-6.5;0.87;0.0
20161217:2210;0.0;0.0;0.0;0.0;-7.17;0.84;0.0
20161217:2310;0.0;0.0;0.0;0.0;-7.84;0.81;0.0
20161218:0010;0.0;0.0;0.0;0.0;-8.5;0.79;0.0
20161218:0110;0.0;0.0;0.0;0.0;-8.32;0.81;0.0
20161218:0210;0.0;0.0;0.0;0.0;-8.15;0.83;0.0
20161218:0310;0.0;0.0;0.0;0.0;-7.97;0.86;0.0
20161218:0410;0.0;0.0;0.0;0.0;-8.0;0.84;0.0
20161218:0510;0.0;0.0;0.0;0.0;-8.03;0.82;0.0
20161218:0610;0.0;0.0;0.0;0.0;-8.06;0.8;0.0
20161218:0710;0.0;0.0;0.0;0.0;-7.25;0.87;0.0
20161218:0810;0.0;41.0;0.0;7.86;-6.45;0.95;0.0
20161218:0910;40.0;105.0;0.0;14.41;-5.64;1.02;0.0
20161218:1010;44.0;148.0;0.0;18.96;-3.71;0.97;0.0
20161218:1110;65.0;167.0;0.0;21.07;-1.78;0.91;0.0
20161218:1210;59.0;165.0;0.0;20.5;0.15;0.86;0.0
20161218:1310;0.0;129.0;0.0;17.33;-0.32;0.88;0.0
20161218:1410;0.0;55.0;0.0;11.89;-0.79;0.9;0.0
20161218:1510;0.0;19.0;0.0;4.63;-1.26;0.92;0.0
20161218:1610;0.0;0.0;0.0;0.0;-2.25;0.8;0.0
20161218:1710;0.0;0.0;0.0;0.0;-3.25;0.67;0.0
20161218:1810;0.0;0.0;0.0;0.0;-4.25;0.54;0.0
20161218:1910;0.0;0.0;0.0;0.0;-4.97;0.54;0.0
20161218:2010;0.0;0.0;0.0;0.0;-5.7;0.55;0.0
20161218:2110;0.0;0.0;0.0;0.0;-6.42;0.55;0.0
20161218:2210;0.0;0.0;0.0;0.0;-6.83;0.51;0.0
20161218:2310;0.0;0.0;0.0;0.0;-7.24;0.46;0.0
20161219:0010;0.0;0.0;0.0;0.0;-7.65;0.41;0.0
20161219:0110;0.0;0.0;0.0;0.0;-7.39;0.63;0.0
20161219:0210;0.0;0.0;0.0;0.0;-7.12;0.84;0.0
20161219:0310;0.0;0.0;0.0;0.0;-6.86;1.05;0.0
20161219:0410;0.0;0.0;0.0;0.0;-6.97;1.22;0.0
20161219:0510;0.0;0.0;0.0;0.0;-7.08;1.39;0.0
20161219:0610;0.0;0.0;0.0;0.0;-7.19;1.56;0.0
20161219:0710;0.0;0.0;0.0;0.0;-6.93;1.75;0.0
20161219:0810;0.0;43.0;0.0;7.78;-6.68;1.94;0.0
20161219:0910;0.0;62.0;0.0;14.35;-6.42;2.12;0.0
20161219:1010;12.0;134.0;0.0;18.91;-6.51;2.41;0.0
20161219:1110;0.0;107.0;0.0;21.03;-6.61;2.69;0.0
20161219:1210;0.0;78.0;0.0;20.49;-6.7;2.98;0.0
20161219:1310;0.0;119.0;0.0;17.34;-7.06;2.61;0.0
20161219:1410;0.0;40.0;0.0;11.91;-7.41;2.23;0.0
20161219:1510;0.0;28.0;0.0;4.67;-7.77;1.86;0.0
20161219:1610;0.0;0.0;0.0;0.0;-8.5;1.77;0.0
20161219:1710;0.0;0.0;0.0;0.0;-9.24;1.69;0.0
20161219:1810;0.0;0.0;0.0;0.0;-9.98;1.6;0.0
20161219:1910;0.0;0.0;0.0;0.0;-9.82;1.47;0.0
20161219:2010;0.0;0.0;0.0;0.0;-9.65;1.34;0.0
20161219:2110;0.0;0.0;0.0;0.0;-9.49;1.21;0.0
20161219:2210;0.0;0.0;0.0;0.0;-9.28;1.16;0.0
20161219:2310;0.0;0.0;0.0;0.0;-9.07;1.11;0.0
20161220:0010;0.0;0.0;0.0;0.0;-8.86;1.06;0.0
20161220:0110;0.0;0.0;0.0;0.0;-8.49;1.09;0.0
20161220:0210;0.0;0.0;0.0;0.0;-8.13;1.13;0.0
20161220:0310;0.0;0.0;0.0;0.0;-7.76;1.16;0.0
20161220:0410;0.0;0.0;0.0;0.0;-7.35;1.17;0.0
20161220:0510;0.0;0.0;0.0;0.0;-6.94;1.19;0.0
20161220:0610;0.0;0.0;0.0;0.0;-6.53;1.2;0.0
20161220:0710;0.0;0.0;0.0;0.0;-6.17;1.32;0.0
20161220:0810;0.0;20.0;0.0;7.71;-5.82;1.44;0.0
20161220:0910;10.0;97.0;0.0;14.29;-5.47;1.56;0.0
20161220:1010;13.0;136.0;0.0;18.86;-5.05;1.98;0.0
20161220:1110;132.01;146.0;0.0;21.01;-4.63;2.4;0.0
20161220:1210;43.0;165.0;0.0;20.49;-4.21;2.83;0.0
20161220:1310;0.0;137.0;0.0;17.36;-4.26;2.17;0.0
20161220:1410;0.0;78.0;0.0;11.95;-4.31;1.5;0.0
20161220:1510;0.0;25.0;0.0;4.72;-4.36;0.84;0.0
20161220:1610;0.0;0.0;0.0;0.0;-4.42;0.86;0.0
20161220:1710;0.0;0.0;0.0;0.0;-4.48;0.87;0.0
20161220:1810;0.0;0.0;0.0;0.0;-4.54;0.88;0.0
20161220:1910;0.0;0.0;0.0;0.0;-4.42;0.94;0.0
20161220:2010;0.0;0.0;0.0;0.0;-4.3;1.0;0.0
20161220:2110;0.0;0.0;0.0;0.0;-4.18;1.06;0.0
20161220:2210;0.0;0.0;0.0;0.0;-4.7;0.86;0.0
20161220:2310;0.0;0.0;0.0;0.0;-5.22;0.66;0.0
20161221:0010;0.0;0.0;0.0;0.0;-5.74;0.46;0.0
20161221:0110;0.0;0.0;0.0;0.0;-5.31;0.46;0.0
20161221:0210;0.0;0.0;0.0;0.0;-4.89;0.46;0.0
20161221:0310;0.0;0.0;0.0;0.0;-4.46;0.46;0.0
20161221:0410;0.0;0.0;0.0;0.0;-4.01;0.45;0.0
20161221:0510;0.0;0.0;0.0;0.0;-3.56;0.44;0.0
20161221:0610;0.0;0.0;0.0;0.0;-3.12;0.43;0.0
20161221:0710;0.0;0.0;0.0;0.0;-2.62;0.49;0.0
20161221:0810;0.0;43.0;0.0;7.64;-2.12;0.56;0.0
20161221:0910;60.0;99.0;0.0;14.23;-1.62;0.62;0.0
20161221:1010;61.0;145.0;0.0;18.83;-1.4;0.58;0.0
20161221:1110;53.0;168.0;0.0;20.99;-1.18;0.55;0.0
20161221:1210;175.01;122.0;0.0;20.49;-0.96;0.51;0.0
20161221:1310;0.0;134.0;0.0;17.38;-0.57;0.49;0.0
20161221:1410;0.0;55.0;0.0;11.99;-0.19;0.46;0.0
20161221:1510;0.0;25.0;0.0;4.77;0.2;0.44;0.0
20161221:1610;0.0;0.0;0.0;0.0;-0.66;0.46;0.0
20161221:1710;0.0;0.0;0.0;0.0;-1.52;0.48;0.0
20161221:1810;0.0;0.0;0.0;0.0;-2.38;0.5;0.0
20161221:1910;0.0;0.0;0.0;0.0;-3.42;0.63;0.0
20161221:2010;0.0;0.0;0.0;0.0;-4.45;0.75;0.0
20161221:2110;0.0;0.0;0.0;0.0;-5.49;0.88;0.0
20161221:2210;0.0;0.0;0.0;0.0;-6.42;0.92;0.0
20161221:2310;0.0;0.0;0.0;0.0;-7.34;0.96;0.0
20161222:0010;0.0;0.0;0.0;0.0;-8.26;0.99;0.0
20161222:0110;0.0;0.0;0.0;0.0;-8.45;1.06;0.0
20161222:0210;0.0;0.0;0.0;0.0;-8.65;1.13;0.0
20161222:0310;0.0;0.0;0.0;0.0;-8.84;1.2;0.0
20161222:0410;0.0;0.0;0.0;0.0;-9.28;1.19;0.0
20161222:0510;0.0;0.0;0.0;0.0;-9.72;1.18;0.0
20161222:0610;0.0;0.0;0.0;0.0;-10.17;1.17;0.0
20161222:0710;0.0;0.0;0.0;0.0;-9.69;1.16;0.0
20161222:0810;0.0;40.0;0.0;7.58;-9.22;1.15;0.0
20161222:0910;48.0;101.0;0.0;14.19;-8.74;1.14;0.0
20161222:1010;73.0;143.0;0.0;18.8;-5.17;1.08;0.0
20161222:1110;88.0;162.0;0.0;20.99;-1.61;1.02;0.0
20161222:1210;97.0;157.0;0.0;20.51;1.96;0.95;0.0
20161222:1310;0.0;135.0;0.0;17.41;1.71;1.0;0.0
20161222:1410;0.0;89.0;0.0;12.04;1.45;1.05;0.0
20161222:1510;0.0;30.0;0.0;4.83;1.2;1.1;0.0
20161222:1610;0.0;0.0;0.0;0.0;-0.09;1.13;0.0
20161222:1710;0.0;0.0;0.0;0.0;-1.38;1.16;0.0
20161222:1810;0.0;0.0;0.0;0.0;-2.68;1.19;0.0
20161222:1910;0.0;0.0;0.0;0.0;-3.78;1.27;0.0
20161222:2010;0.0;0.0;0.0;0.0;-4.88;1.35;0.0
20161222:2110;0.0;0.0;0.0;0.0;-5.98;1.43;0.0
20161222:2210;0.0;0.0;0.0;0.0;-6.99;1.5;0.0
20161222:2310;0.0;0.0;0.0;0.0;-8.0;1.56;0.0
20161223:0010;0.0;0.0;0.0;0.0;-9.01;1.63;0.0
20161223:0110;0.0;0.0;0.0;0.0;-8.84;1.61;0.0
20161223:0210;0.0;0.0;0.0;0.0;-8.68;1.6;0.0
20161223:0310;0.0;0.0;0.0;0.0;-8.51;1.59;0.0
20161223:0410;0.0;0.0;0.0;0.0;-8.8;1.57;0.0
20161223:0510;0.0;0.0;0.0;0.0;-9.09;1.56;0.0
20161223:0610;0.0;0.0;0.0;0.0;-9.39;1.54;0.0
20161223:0710;0.0;0.0;0.0;0.0;-9.13;1.42;0.0
20161223:0810;0.0;44.0;0.0;7.53;-8.87;1.3;0.0
20161223:0910;37.0;103.0;0.0;14.15;-8.61;1.17;0.0
20161223:1010;52.0;146.0;0.0;18.78;-5.04;0.94;0.0
20161223:1110;51.0;168.0;0.0;20.98;-1.48;0.71;0.0
20161223:1210;58.0;165.0;0.0;20.53;2.09;0.48;0.0
20161223:1310;0.0;138.0;0.0;17.45;1.75;0.42;0.0
20161223:1410;0.0;76.0;0.0;12.09;1.4;0.36;0.0
20161223:1510;0.0;31.0;0.0;4.9;1.06;0.3;0.0
20161223:1610;0.0;0.0;0.0;0.0;-0.37;0.41;0.0
20161223:1710;0.0;0.0;0.0;0.0;-1.81;0.52;0.0
20161223:1810;0.0;0.0;0.0;0.0;-3.25;0.63;0.0
20161223:1910;0.0;0.0;0.0;0.0;-4.38;0.81;0.0
20161223:2010;0.0;0.0;0.0;0.0;-5.51;0.98;0.0
20161223:2110;0.0;0.0;0.0;0.0;-6.64;1.16;0.0
20161223:2210;0.0;0.0;0.0;0.0;-7.47;1.33;0.0
20161223:2310;0.0;0.0;0.0;0.0;-8.3;1.51;0.0
20161224:0010;0.0;0.0;0.0;0.0;-9.13;1.68;0.0
20161224:0110;0.0;0.0;0.0;0.0;-9.35;1.68;0.0
